FID,OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Leng,Shape_Area,rf_active
2065,4826,4826,0,69,66,69066,0,0,0,0,0,0,0,0,934051.0000000,1015400.0000000,69066,42240.258039900000000,111514962.451000010000000,1
2066,4827,4827,0,69,67,69067,0,0,0,0,0,0,0,0,944611.0000000,1015400.0000000,69067,42240.257383700002000,111514958.985000000000000,0
2067,4828,4828,0,69,68,69068,0,0,0,0,0,0,0,0,955171.0000000,1015400.0000000,69068,42240.257055599999000,111514957.252000000000000,0
2068,4829,4829,0,69,69,69069,0,0,0,0,0,0,0,0,965731.0000000,1015400.0000000,69069,42240.256727499996000,111514955.518999990000000,0
2069,4830,4830,0,69,70,69070,0,0,0,0,0,0,0,0,976291.0000000,1015400.0000000,69070,42240.254759099997000,111514945.125000000000000,0
2070,4871,4871,0,70,41,70041,1,12,70012,0,0,0,0,0,670050.0000000,1025960.0000000,70041,42240.101543299999000,111514136.149000000000000,1
2071,4872,4872,0,70,42,70042,1,13,70013,0,0,0,0,0,680610.0000000,1025960.0000000,70042,42240.108761099997000,111514174.259000000000000,1
2072,4873,4873,0,70,43,70043,1,14,70014,0,0,0,0,0,691170.0000000,1025960.0000000,70043,42240.116307099997000,111514214.101000000000000,1
2073,4874,4874,0,70,44,70044,1,15,70015,0,0,0,1,0,701730.0000000,1025960.0000000,70044,42240.123524900002000,111514252.211000000000000,1
2074,4875,4875,0,70,45,70045,1,16,70016,0,0,0,1,0,712290.0000000,1025960.0000000,70045,42240.130414599997000,111514288.589000000000000,1
2075,4876,4876,0,70,46,70046,1,17,70017,0,0,0,1,0,722850.0000000,1025960.0000000,70046,42240.137960599997000,111514328.432000000000000,1
2076,4877,4877,0,70,47,70047,1,18,70018,0,0,0,1,0,733410.0000000,1025960.0000000,70047,42240.142553700003000,111514352.684000000000000,1
2077,4878,4878,0,70,48,70048,1,19,70019,0,0,0,1,0,743970.0000000,1025960.0000000,70048,42240.123196900000000,111514250.478000000000000,1
2078,4879,4879,0,70,49,70049,1,20,70020,0,0,0,0,0,754530.0000000,1025960.0000000,70049,42240.124181100000000,111514255.675000000000000,1
2079,4880,4880,0,70,50,70050,0,0,0,0,0,0,0,0,765090.0000000,1025960.0000000,70050,42240.125821499998000,111514264.337000000000000,1
2080,4881,4881,0,70,51,70051,0,0,0,0,0,0,0,0,775650.0000000,1025960.0000000,70051,42240.127461900003000,111514272.998000000000000,1
2081,4882,4882,0,70,52,70052,0,0,0,0,0,0,0,0,786210.0000000,1025960.0000000,70052,42240.128118100001000,111514276.463000000000000,1
2082,4883,4883,0,70,53,70053,0,0,0,0,0,0,0,0,796770.0000000,1025960.0000000,70053,42240.129758499999000,111514285.124000000000000,1
2083,4884,4884,0,70,54,70054,0,0,0,0,0,0,0,0,807330.0000000,1025960.0000000,70054,42240.130742699999000,111514290.320999990000000,1
2084,4885,4885,0,70,55,70055,0,0,0,0,0,0,0,0,817890.0000000,1025960.0000000,70055,42240.155677000002000,111514421.974999990000000,1
2085,4886,4886,0,70,56,70056,0,0,0,0,0,0,0,0,828450.0000000,1025960.0000000,70056,42240.186188799998000,111514583.079000000000000,1
2086,4887,4887,0,70,57,70057,0,0,0,0,0,0,0,0,839010.0000000,1025960.0000000,70057,42240.174705899997000,111514522.449000000000000,1
2087,4888,4888,0,70,58,70058,0,0,0,0,0,0,0,0,849570.0000000,1025960.0000000,70058,42240.162894900001000,111514460.086000000000000,1
2088,4889,4889,0,70,59,70059,0,0,0,0,0,0,0,0,860130.0000000,1025960.0000000,70059,42240.151083899997000,111514397.724000010000000,1
2089,4890,4890,0,70,60,70060,0,0,0,0,0,0,0,0,870690.0000000,1025960.0000000,70060,42240.138944899998000,111514333.630000000000000,1
2090,4891,4891,0,70,61,70061,0,0,0,0,0,0,0,0,881250.0000000,1025960.0000000,70061,42240.127133900001000,111514271.268000010000000,1
2091,4892,4892,0,70,62,70062,0,0,0,0,0,0,0,0,891810.0000000,1025960.0000000,70062,42240.115322899997000,111514208.905000000000000,1
2092,4893,4893,0,70,63,70063,0,0,0,0,0,0,0,0,902370.0000000,1025960.0000000,70063,42240.226215600000000,111514794.420000000000000,1
2093,4894,4894,0,70,64,70064,0,0,0,0,0,0,0,0,912930.0000000,1025960.0000000,70064,42240.272147600001000,111515036.940000000000000,1
2094,4895,4895,0,70,65,70065,0,0,0,0,0,0,0,0,923491.0000000,1025960.0000000,70065,42240.272475600003000,111515038.672000010000000,1
2095,4896,4896,0,70,66,70066,0,0,0,0,0,0,0,0,934051.0000000,1025960.0000000,70066,42240.271491300002000,111515033.474000010000000,1
2096,4897,4897,0,70,67,70067,0,0,0,0,0,0,0,0,944611.0000000,1025960.0000000,70067,42240.271163199999000,111515031.741000000000000,0
2097,4898,4898,0,70,68,70068,0,0,0,0,0,0,0,0,955171.0000000,1025960.0000000,70068,42240.270835099996000,111515030.008000000000000,0
2098,4899,4899,0,70,69,70069,0,0,0,0,0,0,0,0,965731.0000000,1025960.0000000,70069,42240.270835099996000,111515030.007000000000000,0
2099,4900,4900,0,70,70,70070,0,0,0,0,0,0,0,0,976291.0000000,1025960.0000000,70070,42240.269194699998000,111515021.345000000000000,0
2100,4941,4941,0,71,41,71041,1,12,71012,0,0,0,0,0,670050.0000000,1036520.0000000,71041,42240.102527499999000,111514141.345000000000000,1
2101,4942,4942,0,71,42,71042,1,13,71013,0,0,0,0,0,680610.0000000,1036520.0000000,71042,42240.109745399997000,111514179.456000000000000,1
2102,4943,4943,0,71,43,71043,1,14,71014,0,0,0,0,0,691170.0000000,1036520.0000000,71043,42240.116963200002000,111514217.566000000000000,1
2103,4944,4944,0,71,44,71044,1,15,71015,0,0,0,0,0,701730.0000000,1036520.0000000,71044,42240.124837199997000,111514259.141000000000000,1
2104,4945,4945,0,71,45,71045,1,16,71016,0,0,0,1,0,712290.0000000,1036520.0000000,71045,42240.132055100003000,111514297.251000000000000,1
2105,4946,4946,0,71,46,71046,1,17,71017,0,0,0,1,0,722850.0000000,1036520.0000000,71046,42240.138944799997000,111514333.628999990000000,1
2106,4947,4947,0,71,47,71047,1,18,71018,0,0,0,1,0,733410.0000000,1036520.0000000,71047,42240.142553700003000,111514352.684000000000000,1
2107,4948,4948,0,71,48,71048,1,19,71019,0,0,0,0,0,743970.0000000,1036520.0000000,71048,42240.114338599997000,111514203.706000000000000,1
2108,4949,4949,0,71,49,71049,0,0,0,0,0,0,0,0,754530.0000000,1036520.0000000,71049,42240.115650899999000,111514210.635000010000000,1
2109,4950,4950,0,71,50,71050,0,0,0,0,0,0,0,0,765090.0000000,1036520.0000000,71050,42240.117291299997000,111514219.297000010000000,1
2110,4951,4951,0,71,51,71051,0,0,0,0,0,0,0,0,775650.0000000,1036520.0000000,71051,42240.118275599998000,111514224.494000000000000,1
2111,4952,4952,0,71,52,71052,0,0,0,0,0,0,0,0,786210.0000000,1036520.0000000,71052,42240.119259799998000,111514229.691000000000000,1
2112,4953,4953,0,71,53,71053,0,0,0,0,0,0,0,0,796770.0000000,1036520.0000000,71053,42240.120900200003000,111514238.352000000000000,1
2113,4954,4954,0,71,54,71054,0,0,0,0,0,0,0,0,807330.0000000,1036520.0000000,71054,42240.122540600001000,111514247.014000000000000,1
2114,4955,4955,0,71,55,71055,0,0,0,0,0,0,0,0,817890.0000000,1036520.0000000,71055,42240.146490699997000,111514373.471000000000000,1
2115,4956,4956,0,71,56,71056,0,0,0,0,0,0,0,0,828450.0000000,1036520.0000000,71056,42240.173393500001000,111514515.518999990000000,1
2116,4957,4957,0,71,57,71057,0,0,0,0,0,0,0,0,839010.0000000,1036520.0000000,71057,42240.161910600000000,111514454.889000000000000,1
2117,4958,4958,0,71,58,71058,0,0,0,0,0,0,0,0,849570.0000000,1036520.0000000,71058,42240.149771500000000,111514390.795000000000000,1
2118,4959,4959,0,71,59,71059,0,0,0,0,0,0,0,0,860130.0000000,1036520.0000000,71059,42240.137960599997000,111514328.433000000000000,1
2119,4960,4960,0,71,60,71060,0,0,0,0,0,0,0,0,870690.0000000,1036520.0000000,71060,42240.126149600001000,111514266.069999990000000,1
2120,4961,4961,0,71,61,71061,0,0,0,0,0,0,0,0,881250.0000000,1036520.0000000,71061,42240.114010600002000,111514201.976000000000000,1
2121,4962,4962,0,71,62,71062,0,0,0,0,0,0,0,0,891810.0000000,1036520.0000000,71062,42240.101543400000000,111514136.149000000000000,1
2122,4963,4963,0,71,63,71063,0,0,0,0,0,0,0,0,902370.0000000,1036520.0000000,71063,42240.234089600002000,111514835.995000000000000,1
2123,4964,4964,0,71,64,71064,0,0,0,0,0,0,0,0,912930.0000000,1036520.0000000,71064,42240.286583300003000,111515113.161000000000000,1
2124,4965,4965,0,71,65,71065,0,0,0,0,0,0,0,0,923491.0000000,1036520.0000000,71065,42240.286911299998000,111515114.892000000000000,1
2125,4966,4966,0,71,66,71066,0,0,0,0,0,0,0,0,934051.0000000,1036520.0000000,71066,42240.285598900002000,111515107.962000000000000,1
2126,4967,4967,0,71,67,71067,0,0,0,0,0,0,0,0,944611.0000000,1036520.0000000,71067,42240.285926999997000,111515109.694000010000000,0
2127,4968,4968,0,71,68,71068,0,0,0,0,0,0,0,0,955171.0000000,1036520.0000000,71068,42240.285270799999000,111515106.229000000000000,0
2128,4969,4969,0,71,69,71069,0,0,0,0,0,0,0,0,965731.0000000,1036520.0000000,71069,42240.285270799999000,111515106.228000000000000,0
2129,4970,4970,0,71,70,71070,0,0,0,0,0,0,0,0,976291.0000000,1036520.0000000,71070,42240.282974200003000,111515094.101000000000000,0
2130,5011,5011,0,72,41,72041,1,12,72012,0,0,0,0,0,670050.0000000,1047080.0000000,72041,42240.103839900003000,111514148.275000010000000,1
2131,5012,5012,0,72,42,72042,1,13,72013,0,0,0,0,0,680610.0000000,1047080.0000000,72042,42240.111057700000000,111514186.385000010000000,1
2132,5013,5013,0,72,43,72043,1,14,72014,0,0,0,0,0,691170.0000000,1047080.0000000,72043,42240.118603700001000,111514226.227000000000000,1
2133,5014,5014,0,72,44,72044,1,15,72015,0,0,0,0,0,701730.0000000,1047080.0000000,72044,42240.126477700003000,111514267.802000000000000,1
2134,5015,5015,0,72,45,72045,1,16,72016,0,0,0,0,0,712290.0000000,1047080.0000000,72045,42240.132711200000000,111514300.715000000000000,1
2135,5016,5016,0,72,46,72046,1,17,72017,0,0,0,0,0,722850.0000000,1047080.0000000,72046,42240.139929099998000,111514338.825000000000000,1
2136,5017,5017,0,72,47,72047,1,18,72018,0,0,0,0,0,733410.0000000,1047080.0000000,72047,42240.142553799997000,111514352.684000000000000,1
2137,5018,5018,0,72,48,72048,0,0,0,0,0,0,0,0,743970.0000000,1047080.0000000,72048,42240.105152299999000,111514155.202000010000000,1
2138,5019,5019,0,72,49,72049,0,0,0,0,0,0,0,0,754530.0000000,1047080.0000000,72049,42240.107120799999000,111514165.596000000000000,1
2139,5020,5020,0,72,50,72050,0,0,0,0,0,0,0,0,765090.0000000,1047080.0000000,72050,42240.108433100002000,111514172.525000010000000,1
2140,5021,5021,0,72,51,72051,0,0,0,0,0,0,0,0,775650.0000000,1047080.0000000,72051,42240.109417300002000,111514177.722000000000000,1
2141,5022,5022,0,72,52,72052,0,0,0,0,0,0,0,0,786210.0000000,1047080.0000000,72052,42240.111057700000000,111514186.384000000000000,1
2142,5023,5023,0,72,53,72053,0,0,0,0,0,0,0,0,796770.0000000,1047080.0000000,72053,42240.112370100003000,111514193.312999990000000,1
2143,5024,5024,0,72,54,72054,0,0,0,0,0,0,0,0,807330.0000000,1047080.0000000,72054,42240.113682399999000,111514200.242000000000000,1
2144,5025,5025,0,72,55,72055,0,0,0,0,0,0,0,0,817890.0000000,1047080.0000000,72055,42240.135663900001000,111514316.305999990000000,1
2145,5026,5026,0,72,56,72056,0,0,0,0,0,0,0,0,828450.0000000,1047080.0000000,72056,42240.160598299997000,111514447.959999990000000,1
2146,5027,5027,0,72,57,72057,0,0,0,0,0,0,0,0,839010.0000000,1047080.0000000,72057,42240.148787300001000,111514385.598000000000000,1
2147,5028,5028,0,72,58,72058,0,0,0,0,0,0,0,0,849570.0000000,1047080.0000000,72058,42240.136976299997000,111514323.235000000000000,1
2148,5029,5029,0,72,59,72059,0,0,0,0,0,0,0,0,860130.0000000,1047080.0000000,72059,42240.124837199997000,111514259.141000000000000,1
2149,5030,5030,0,72,60,72060,0,0,0,0,0,0,0,0,870690.0000000,1047080.0000000,72060,42240.113026300001000,111514196.779000000000000,1
2150,5031,5031,0,72,61,72061,0,0,0,0,0,0,0,0,881250.0000000,1047080.0000000,72061,42240.101215299997000,111514134.417000000000000,1
2151,5032,5032,0,72,62,72062,0,0,0,0,0,0,0,0,891810.0000000,1047080.0000000,72062,42240.088748200003000,111514068.590000000000000,1
2152,5033,5033,0,72,63,72063,0,0,0,0,0,0,0,0,902370.0000000,1047080.0000000,72063,42240.241635500002000,111514875.837000000000000,1
2153,5034,5034,0,72,64,72064,0,0,0,0,0,0,0,0,912930.0000000,1047080.0000000,72064,42240.300690800002000,111515187.649000000000000,1
2154,5035,5035,0,72,65,72065,0,0,0,0,0,0,0,0,923491.0000000,1047080.0000000,72065,42240.301018899998000,111515189.380000000000000,1
2155,5036,5036,0,72,66,72066,0,0,0,0,0,0,0,0,934051.0000000,1047080.0000000,72066,42240.300362700000000,111515185.915000010000000,0
2156,5037,5037,0,72,67,72067,0,0,0,0,0,0,0,0,944611.0000000,1047080.0000000,72067,42240.300362599999000,111515185.914000000000000,0
2157,5038,5038,0,72,68,72068,0,0,0,0,0,0,0,0,955171.0000000,1047080.0000000,72068,42240.299378399999000,111515180.716999990000000,0
2158,5039,5039,0,72,69,72069,0,0,0,0,0,0,0,0,965731.0000000,1047080.0000000,72069,42240.299050299996000,111515178.984000000000000,0
2159,5040,5040,0,72,70,72070,0,0,0,0,0,0,0,0,976291.0000000,1047080.0000000,72070,42240.296753700000000,111515166.856999990000000,0
2160,5081,5081,0,73,41,73041,0,0,0,0,0,0,0,0,670050.0000000,1057640.0000000,73041,42240.134023600003000,111514307.643999990000000,1
2161,5082,5082,0,73,42,73042,0,0,0,0,0,0,0,0,680610.0000000,1057640.0000000,73042,42240.142553700003000,111514352.684000000000000,1
2162,5083,5083,0,73,43,73043,0,0,0,0,0,0,0,0,691170.0000000,1057640.0000000,73043,42240.151411999999000,111514399.455000000000000,1
2163,5084,5084,0,73,44,73044,0,0,0,0,0,0,0,0,701730.0000000,1057640.0000000,73044,42240.159942200000000,111514444.495000000000000,1
2164,5085,5085,0,73,45,73045,0,0,0,0,0,0,0,0,712290.0000000,1057640.0000000,73045,42240.168472300000000,111514489.533999990000000,1
2165,5086,5086,0,73,46,73046,0,0,0,0,0,0,0,0,722850.0000000,1057640.0000000,73046,42240.177002500001000,111514534.573000000000000,1
2166,5087,5087,0,73,47,73047,0,0,0,0,0,0,0,0,733410.0000000,1057640.0000000,73047,42240.178971000001000,111514544.966999990000000,1
2167,5088,5088,0,73,48,73048,0,0,0,0,0,0,0,0,743970.0000000,1057640.0000000,73048,42240.130086600002000,111514286.855000000000000,1
2168,5089,5089,0,73,49,73049,0,0,0,0,0,0,0,0,754530.0000000,1057640.0000000,73049,42240.123524900002000,111514252.209999990000000,1
2169,5090,5090,0,73,50,73050,0,0,0,0,0,0,0,0,765090.0000000,1057640.0000000,73050,42240.116635200000000,111514215.832000000000000,1
2170,5091,5091,0,73,51,73051,0,0,0,0,0,0,0,0,775650.0000000,1057640.0000000,73051,42240.109745399997000,111514179.454000000000000,1
2171,5092,5092,0,73,52,73052,0,0,0,0,0,0,0,0,786210.0000000,1057640.0000000,73052,42240.103839900003000,111514148.273000000000000,1
2172,5093,5093,0,73,53,73053,0,0,0,0,0,0,0,0,796770.0000000,1057640.0000000,73053,42240.097606299998000,111514115.360000000000000,1
2173,5094,5094,0,73,54,73054,0,0,0,0,0,0,0,0,807330.0000000,1057640.0000000,73054,42240.091700800003000,111514084.179000010000000,1
2174,5095,5095,0,73,55,73055,0,0,0,0,0,0,0,0,817890.0000000,1057640.0000000,73055,42240.108433000001000,111514172.525999990000000,1
2175,5096,5096,0,73,56,73056,0,0,0,0,0,0,0,0,828450.0000000,1057640.0000000,73056,42240.133695400000000,111514305.912000000000000,1
2176,5097,5097,0,73,57,73057,0,0,0,0,0,0,0,0,839010.0000000,1057640.0000000,73057,42240.128118000001000,111514276.464000000000000,1
2177,5098,5098,0,73,58,73058,0,0,0,0,0,0,0,0,849570.0000000,1057640.0000000,73058,42240.122212499999000,111514245.283000010000000,1
2178,5099,5099,0,73,59,73059,0,0,0,0,0,0,0,0,860130.0000000,1057640.0000000,73059,42240.115650899999000,111514210.636999990000000,1
2179,5100,5100,0,73,60,73060,0,0,0,0,0,0,0,0,870690.0000000,1057640.0000000,73060,42240.109417300002000,111514177.723000000000000,1
2180,5101,5101,0,73,61,73061,0,0,0,0,0,0,0,0,881250.0000000,1057640.0000000,73061,42240.102527600000000,111514141.345000000000000,1
2181,5102,5102,0,73,62,73062,0,0,0,0,0,0,0,0,891810.0000000,1057640.0000000,73062,42240.095309800003000,111514103.235000000000000,1
2182,5103,5103,0,73,63,73063,0,0,0,0,0,0,0,0,902370.0000000,1057640.0000000,73063,42240.269522499999000,111515023.081000000000000,1
2183,5104,5104,0,73,64,73064,0,0,0,0,0,0,0,0,912930.0000000,1057640.0000000,73064,42240.333170999998000,111515359.145000000000000,1
2184,5105,5105,0,73,65,73065,0,0,0,0,0,0,0,0,923490.0000000,1057640.0000000,73065,42240.330874400002000,111515347.018000010000000,1
2185,5106,5106,0,73,66,73066,0,0,0,0,0,0,0,0,934051.0000000,1057640.0000000,73066,42240.328577799999000,111515334.892000000000000,0
2186,5107,5107,0,73,67,73067,0,0,0,0,0,0,0,0,944611.0000000,1057640.0000000,73067,42240.326281200003000,111515322.765000000000000,0
2187,5108,5108,0,73,68,73068,0,0,0,0,0,0,0,0,955171.0000000,1057640.0000000,73068,42240.324312700002000,111515312.370000000000000,0
2188,5109,5109,0,73,69,73069,0,0,0,0,0,0,0,0,965731.0000000,1057640.0000000,73069,42240.322016099999000,111515300.244000000000000,0
2189,5110,5110,0,73,70,73070,0,0,0,0,0,0,0,0,976291.0000000,1057640.0000000,73070,42240.317423000000000,111515275.991000000000000,0
2190,5151,5151,0,74,41,74041,0,0,0,0,0,0,0,0,670050.0000000,1068200.0000000,74041,42240.216372499999000,111514742.447000000000000,1
2191,5152,5152,0,74,42,74042,0,0,0,0,0,0,0,0,680610.0000000,1068200.0000000,74042,42240.228839700001000,111514808.274000000000000,1
2192,5153,5153,0,74,43,74043,0,0,0,0,0,0,0,0,691170.0000000,1068200.0000000,74043,42240.241634899998000,111514875.833000000000000,1
2193,5154,5154,0,74,44,74044,0,0,0,0,0,0,0,0,701730.0000000,1068200.0000000,74044,42240.254102100000000,111514941.660000000000000,1
2194,5155,5155,0,74,45,74045,0,0,0,0,0,0,0,0,712290.0000000,1068200.0000000,74045,42240.267553500002000,111515012.683000000000000,1
2195,5156,5156,0,74,46,74046,0,0,0,0,0,0,0,0,722850.0000000,1068200.0000000,74046,42240.280676800001000,111515081.974999990000000,1
2196,5157,5157,0,74,47,74047,0,0,0,0,0,0,0,0,733410.0000000,1068200.0000000,74047,42240.284613800002000,111515102.761999990000000,1
2197,5158,5158,0,74,48,74048,0,0,0,0,0,0,0,0,743970.0000000,1068200.0000000,74048,42240.221293700000000,111514768.428000000000000,1
2198,5159,5159,0,74,49,74049,0,0,0,0,0,0,0,0,754530.0000000,1068200.0000000,74049,42240.191438100002000,111514610.790999990000000,1
2199,5160,5160,0,74,50,74050,0,0,0,0,0,0,0,0,765090.0000000,1068200.0000000,74050,42240.161910600000000,111514454.886000010000000,1
2200,5161,5161,0,74,51,74051,0,0,0,0,0,0,0,0,775650.0000000,1068200.0000000,74051,42240.131726899999000,111514295.517000000000000,1
2201,5162,5162,0,74,52,74052,0,0,0,0,0,0,0,0,786210.0000000,1068200.0000000,74052,42240.101871400002000,111514137.880000000000000,1
2202,5163,5163,0,74,53,74053,0,0,0,0,0,0,0,0,796770.0000000,1068200.0000000,74053,42240.072015799997000,111513980.242000000000000,1
2203,5164,5164,0,74,54,74054,0,0,0,0,0,0,0,0,807330.0000000,1068200.0000000,74054,42240.041832100003000,111513820.873000000000000,1
2204,5165,5165,0,74,55,74055,0,0,0,0,0,0,0,0,817890.0000000,1068200.0000000,74055,42240.046097200000000,111513843.393000010000000,1
2205,5166,5166,0,74,56,74056,0,0,0,0,0,0,0,0,828450.0000000,1068200.0000000,74056,42240.080545899997000,111514025.283000010000000,1
2206,5167,5167,0,74,57,74057,0,0,0,0,0,0,0,0,839010.0000000,1068200.0000000,74057,42240.093669299997000,111514094.574000000000000,1
2207,5168,5168,0,74,58,74058,0,0,0,0,0,0,0,0,849570.0000000,1068200.0000000,74058,42240.106792600003000,111514163.864999990000000,1
2208,5169,5169,0,74,59,74059,0,0,0,0,0,0,0,0,860130.0000000,1068200.0000000,74059,42240.119587800000000,111514231.423999990000000,1
